Uqno,PERSONNO,BUSNSNO,Province,Q13GENDER,Q14AGE,Q15POPULATION,Q16MARITALSTATUS,Q17EDUCATION,Q4VAT,Q5incometax,Q6licence,Q71municipality,Q72ProfAssociation,Q73Busassociation,Q74Tradleader,Q75Protcagency,Q76Friend,Q77Cips,Q78Other,Q79Landlord,Q8OwnerType,Q10Binduscode,Q11Ownership,Q12HsePartners,Q13NoPartners,Q14OthrPartners,Q15NoPartners,Q16MainOwner,Q17Location,Q18Tempstructure,Q19PayLocation,Q19A1Municipality,Q19A2Profassociation,Q19A3Busnsassociation,Q19A4Traditionalleader,Q19A5Protectionagency,Q19A6Friend,Q19A7Owner,Q19A8Other,Q19BPAYLOCPROOF,Q20Costlocation,Q21Electricity,Q22Water,Q23ToiletFacility,Q24COMMUNICATION,Q25Typrecord,Q26Recseperate,Q27RSNRECNOTKEPT,Q28Duration,Q29Turnover12Mnth,Q29aa1JUL,Q29ab2AUG,Q29ac3SEP,Q29ad4OCT,Q29ae5NOV,Q29af6DEC,Q29ag7JAN,Q29ah8FEB,Q29ai9MAR,Q29aj10APR,Q29ak11MAY,Q29al12JUN,Q30Rsnless12Mnth,Q31BusStarted,Q32MainReason,Q33FinSupport,Q34OwnMoney,Q35MainSource,Q36Totownmoney,Q37BorMoney,Q381Combanks,Q382Friends,Q383CrSociety,Q384MnyLender,Q385Partner,Q386Busnsass,Q387NGO,Q388Other,Q389GOV,Q39Totbormoney,Q40Payoffloan,Q41TotPayoff,Q42Grant,Q431Government,Q432NGO,Q433Othr,Q434PRIVATE,Q44RawMaterial,Q45Costrawmat,Q46Supplier,Q47Costsupp,Q48Turnoverlstmnth,Q49OthrIncome,Q501AltLocation,Q502Loans,Q503Marketing,Q504Material,Q505GovRegulation,Q506Technology,Q507Contracts,Q508Other,Q51Assistance,Q52advice,Q53Employer,Q541Pdlstyear,Q541Unpdlstyear,Q542Pdlstmnth,Q542Unpdlstmnth,Q543PdLstweek,Q543UnPdlstweek,Q544Pdfstmnth,Q544Npdfstmnth,Q551PdFulltime,Q551UnPdfulltime,Q552PdParttime,Q552UnPdparttime,Q561PdMale,Q561UnPdmale,Q562PdFemale,Q562Unpdfemale,Q571PdBlack,Q571UnPdBlack,Q572PdCoulord,Q572UnPdCoulord,Q573PdIndian,Q573UnPdIndian,Q574PdWhite,Q574UnpdWhite,Q575PdOther,Q575UnpdOther,Q581Pd15_24,Q581Unpd15_24,Q582Pd25_34,Q582Unpd25_34,Q583Pd35_44,Q583Unpd35_44,Q584Pd45_54,Q584Unpd45_54,Q585Pd55_64,Q585Unpd55_64,Q586PdMore64,Q586UnpdMore64,Q587PdUnder15,Q587UnpdUnder15,Q591Empl_Salary,Q592Empl_Inkind,Q593Empl_Transprt,Q594Empl_Other,Q601Own_Salary,Q602Own_Inkind,Q603Own_Transprt,Q604Own_Other,Q611CstElec,Q612cstwater,Q613cstfuel,Q614cstspares,Q615cstrent,Q616cstmach,Q617csttele,Q618csttrans,Q619cstrepair,Q6110cstbusserv,Q6111cstlicense,Q6112cstinterest,Q6113cstins,Q6114csttax,Q6115cstprotect,Q6116cstother,Q621cstmachinery,Q622CstTools,Q623cstvehicles,Q624cstbuildings,Q625cstFurniture,Q626cstother,Q63netprofit,Q64Avenetprofit,Q65Actprofit,Q66debts,Q67Totaldebt,Q68Transport,Q69transservice,Q70TypGoods,Q71NotVat,Q72NotRegistax,Q73SavAccount,Q74InvestAccount,Q75LoanAccount,Q76AssetFin,Q77MotrtLoan,Q78CreditFac,Q79Shrttrmins,Q80PymtSavAcc,Q81BUSPYMT,Q82FinOmbus,Q83FinEdu,Education_Status,Indus,metro_code,Geo_type_code,Stratum,weight
469101480000018201,02,1,Free State,Female,51,White,Married,Honours Degree,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,,No accounts kept,,The business is too small,4,,,,,,,,,,,,,,Business created during the past 12 months,10 or more years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,1300,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,6000,Re-invest in the business,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,"Yes, from bank",No,No,No,No,No,Not applicable (no account),Yes,Internet/ cellphone banking,Yes,Yes,Tertiary,Wholesale and retail trade,7,1,40109,711.1709734150001
469101480000018201,02,2,Free State,Female,51,White,Married,Honours Degree,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,In a structure attached to owner’s dwelling/s or on the same plot (e.g. a  workshop in the back yard),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,Flush toilet on site,Cellular telephone,Simple informal records of sales and/or expenditures,"No, they are all recorded together",,12,15000,Low,Low,Low,High,High,High,Low,High,Low,Low,Low,Low,,5 or more but less than 10 years ago,New opportunity/ Idea  ,Yes,No,,,Yes,No,Yes,No,No,No,No,No,No,No,10000,No,,No,,,,,No,,Yes,5000,1600,0,No,No,Yes,No,No,No,No,No,,Business partners,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,44,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,Save it in the bank,No,,No,,,The business does not meet registration requirements,Not applicable / not required to register,"Yes, from bank","Yes, from bank",No,No,No,No,Not applicable (no account),Yes,,Yes,Yes,Tertiary,Wholesale and retail trade,7,1,40109,711.1709734150001
469101740060001201,01,1,Free State,Male,25,African/Black,Living together like husband and wife,Grade 8/Standard 6/Form 1,No,No,No,,,,,,,,,,Employer (with employees),Retail trade not in stores,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,None,No accounts kept,,Don’t see a need to keep records,12,6500,Normal,Normal,Normal,Normal,High,High,Low,Low,Normal,Low,Normal,Normal,,1 or more but less than 3 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,700,0,Yes,No,No,No,No,No,No,No,,Friends and relatives,Yes,0,1,0,1,0,0,0,0,0,0,0,00,0,0,0,00,0,0,0,0,0,0,0,0,00,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,600,0,100,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,600,800,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,7,1,40104,757.183582833
469101810000005701,01,1,Free State,Female,54,African/Black,Divorce or separated,Grade 10/Standard 8/Form 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Renting of other machinery and equipments,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,No accounts kept,,The business is too small,4,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,Had no alternative income source,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,300,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),A bank branch / personal banking,No,No,Secondary not completed,"Financial intermediation, insurance, real estate and business services",7,1,40106,729.215898383
469102250000015101,02,1,Free State,Female,53,African/Black,Married,No schooling,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,Bucket toilet,Cellular telephone,No accounts kept,,The business is too small,8,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,Had no alternative income source,Yes,Yes,Other savings,200,No,,,,,,,,,,,,,No,,,,,No,,Yes,300,500,0,No,No,No,No,No,No,Yes,No,,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,600,Re-invest in the business,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,No schooling,Wholesale and retail trade,7,1,40102,1033.562064192
470100070000001101,02,1,Free State,Female,40,African/Black,Married,Grade 8/Standard 6/Form 1,No,No,No,,,,,,,,,,Own account-worker (without employees),OTHER SERVICE ACTIVITIES,Yes,,,,,,Within another person’s dwelling (e.g. a neighbour’s dwelling),"RENT FREE, WITH PERMISSION (BORROWED)",,,,,,,,,,,,No,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,Some accounts but not full (for example expenditures),"Yes, they are all recorded separately",,9,,,,,,,,,,,,,,Seasonal factors,1 or more but less than 3 years ago,Unemployed,Yes,Yes,Previous and/or present wage employment,600,No,,,,,,,,,,,,,No,,,,,No,,Yes,900,2000,0,No,No,Yes,No,No,No,No,No,,Other,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2500,0,0,0,0,0,0,,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,900,Spend it on items for the household,No,,No,,,Other,Other,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),A bank branch / personal banking,No,No,Secondary not completed,"Community, social and personal services",7,1,40106,753.860659489
470100070000003701,01,1,Free State,Male,55,African/Black,Married,Diploma with Grade 12/Std 10,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within another person’s dwelling (e.g. a neighbour’s dwelling),"RENT FREE, WITH PERMISSION (BORROWED)",,,,,,,,,,,,No,Borehole off site,Pit latrine without ventilation pipe,Cellular telephone,No accounts kept,,Don’t see a need to keep records,4,,,,,,,,,,,,,,Seasonal factors,5 or more but less than 10 years ago,Unemployed,Yes,No,,,Yes,No,Yes,No,No,No,No,No,No,No,15000,Yes,1500,No,,,,,No,,Yes,0,3500,0,Yes,Yes,Yes,No,Yes,Yes,No,No,Better access to loans,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3500,0,0,0,0,2000,0,,0,0,0,0,0,0,0,0,0,0,0,8600,0,0,0,0,0,500,800,Spend it on items for the household,No,,No,,,Other,Other,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),A bank branch / personal banking,No,No,Tertiary,Wholesale and retail trade,7,1,40106,789.445968565
470100070000019301,01,1,Free State,Male,35,African/Black,Married,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,21600,Low,Low,Low,Low,Low,High,High,Normal,Low,Low,Normal,Normal,,1 or more but less than 3 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,Yes,353,No,,1200,0,No,No,Yes,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1200,0,0,400,100,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,847,1800,Spend it on items for the household,No,,No,,,Other,Other,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),A bank branch / personal banking,No,No,Secondary completed,Wholesale and retail trade,7,1,40106,333.257337072
470101170000022301,01,1,Free State,Male,43,White,Married,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Maintenance and re-pair of motor vehicles,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,The business is too small,12,240000,Low,Normal,Normal,High,High,High,High,High,Normal,Normal,Normal,High,,5 or more but less than 10 years ago,Retrenched,Yes,No,,,Yes,Yes,No,No,No,No,No,No,No,No,30000,No,,No,,,,,No,,No,,15000,0,Yes,Yes,Yes,No,No,Yes,No,Yes,Assistance with marketing,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5000,1000,9000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,18000,Save it in the bank,No,,No,,,Registration process is tedious / complicated,Registration process is tedious / complicated,"Yes, from bank","Yes, from bank",No,No,No,No,Not applicable (no account),Yes,Debit card/ pay cash,No,No,Secondary completed,Wholesale and retail trade,7,1,40105,1205.257757315
470101820000023501,01,1,Free State,Male,25,African/Black,Married,Grade 7/Standard 5/ ABET 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,The business is too small,12,2000,Normal,Normal,Normal,Normal,Low,Low,High,Low,Low,Low,Normal,Normal,,5 or more but less than 10 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,0,1200,0,No,No,No,No,No,No,Yes,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1200,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,Spend it on items for the household,No,,No,,,Other,Other,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),A bank branch / personal banking,No,No,Primary completed,Wholesale and retail trade,7,1,40102,977.3041775409999
471100400000001301,01,1,Free State,Female,50,African/Black,Married,Grade 9/Standard 7/Form 2 / ABET 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,Flush toilet on site,Cellular telephone,No accounts kept,,The business is too small,12,17000,Normal,Normal,Normal,Normal,Normal,High,High,High,High,Normal,Low,Low,,5 or more but less than 10 years ago,Unemployed,Yes,Yes,Other savings,100,No,,,,,,,,,,,,,No,,,,,No,,Yes,200,1200,0,Yes,No,No,No,No,No,No,No,,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,7,1,40105,695.514665856
471100710000001301,01,1,Free State,Male,60,White,Married,Higher diploma,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Employer (with employees),Retail trade not in stores,No,Yes,0,No,,Yourself,In a non-residential building (e.g. an office block or factory),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Fixed telephone on site,Full annual accounts,"Yes, they are all recorded separately",,12,120000,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,,10 or more years ago,New opportunity/ Idea  ,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,25000,0,No,No,No,No,No,No,No,No,,Financial advisor,Yes,1,0,1,0,1,0,1,0,1,0,0,00,0,0,0,00,1,0,0,0,0,0,0,0,00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,28000,0,0,0,600,200,0,0,,0,0,0,0,0,0,0,0,500,1100,0,0,0,0,0,0,0,25000,20000,Save it in the bank,No,,No,,,The business does not meet registration requirements,,"Yes, from bank",No,No,No,No,No,Not applicable (no account),Yes,Internet/ cellphone banking,Yes,Yes,Tertiary,Wholesale and retail trade,7,1,40109,863.385341299
471100710000001301,02,1,Free State,Female,61,White,Married,Diploma with Grade 12/Std 10,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Employer (with employees),Retail trade not in stores,No,Yes,0,No,,Another family or household member,In a non-residential building (e.g. an office block or factory),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Fixed telephone on site,Full annual accounts,"Yes, they are all recorded separately",,12,120000,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,,10 or more years ago,New opportunity/ Idea  ,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,120000,10000,No,No,No,No,No,No,No,No,,Financial advisor,Yes,1,0,1,0,1,0,1,0,1,0,0,00,0,0,0,00,1,0,0,0,0,0,0,0,00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,10000,0,0,0,600,200,0,0,,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,10000,10000,Save it in the bank,No,,No,,,The business does not meet registration requirements,,"Yes, from bank",No,No,No,No,No,Not applicable (no account),Yes,Internet/ cellphone banking,Yes,Yes,Tertiary,Wholesale and retail trade,7,1,40109,819.756335705
471100710000005101,02,1,Free State,Female,34,White,Married,"Higher Degree (Masters, Doctorate)",No,No,Yes,No,Yes,No,No,No,No,No,No,No,Own account-worker (without employees),Human health activities,No,No,,No,,Yourself,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,Some accounts but not full (for example expenditures),"Some are recorded separately, some together",,4,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,Unemployed,Yes,Yes,Retirement/severance pay,5000,No,,,,,,,,,,,,,No,,,,,No,,No,,4000,0,Yes,No,No,No,No,No,No,No,,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,720,630,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4000,Re-invest in the business,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,Yes,Yes,Tertiary,"Community, social and personal services",7,1,40109,864.691591883
472100440000006801,01,1,Free State,Female,46,African/Black,Widow/Widower,Grade 8/Standard 6/Form 1,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Not applicable,Pit latrine with ventilation pipe,Cellular telephone,No accounts kept,,The business is too small,3,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,Had no alternative income source,Yes,Yes,Previous and/or present wage employment,100,No,,,,,,,,,,,,,No,,,,,No,,Yes,1000,1500,0,No,No,Yes,Yes,Yes,Yes,No,No,Better access to raw materials/supplies,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,90,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,7,2,40201,848.604968497
472100500000000601,02,1,Free State,Male,26,African/Black,Never married,Grade 8/Standard 6/Form 1,No,No,No,,,,,,,,,,Own account-worker (without employees),Building of complete constructions or parts thereof; civil e,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,Don’t see a need to keep records,5,,,,,,,,,,,,,,No customers,Less than a year ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,500,500,No,No,No,No,No,No,No,Yes,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,500,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,500,1500,Spend it on items for the household,No,,No,,,Other,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),A bank branch / personal banking,No,No,Secondary not completed,Construction,7,2,40201,756.516171407
472100790000006201,01,1,Free State,Male,28,African/Black,Married,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,Some accounts but not full (for example expenditures),"Some are recorded separately, some together",,12,10800,Low,Low,Low,Low,Low,Low,Low,Normal,Normal,Normal,Low,Low,,3 or more but less than 5 years ago,Unemployed,Yes,No,,,Yes,No,Yes,No,No,No,No,No,No,No,2500,No,,No,,,,,No,,Yes,1390,800,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Other,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,450,50,0,0,0,0,0,,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,Registration process is tedious / complicated,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary completed,Wholesale and retail trade,7,2,40201,906.665576116
472100790000015801,01,1,Free State,Female,44,African/Black,Married,Grade 9/Standard 7/Form 2 / ABET 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,The business is too small,3,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,Unemployed,Yes,No,,,No,,,,,,,,,,,,,No,,,,,Yes,800,No,,1220,0,Yes,No,No,Yes,Yes,Yes,No,No,Better access to raw materials/supplies,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,130,0,0,0,,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,150,Re-invest in the business,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,7,2,40201,1154.856654106
472100820000008401,01,1,Free State,Female,51,African/Black,Never married,Grade 11/Standard 9/Form 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Other,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Pit latrine without ventilation pipe,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,3000,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,1 or more but less than 3 years ago,To survive/make ends meet/provide for my family,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,250,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,Spend it on items for the household,No,,No,,,Other,Other,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),A bank branch / personal banking,No,No,Secondary not completed,Other,7,2,40201,160.371314198
472100820000013201,01,1,Free State,Male,65,African/Black,Married,Grade 8/Standard 6/Form 1,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Own account-worker (without employees),Other land transport,Yes,,,,,,From a taxi rank / bus station / train station,"RENT FREE, WITH PERMISSION (BORROWED)",,,,,,,,,,,,Yes,Public tap/shared tap with others,Flush toilet on site,Cellular telephone,Some accounts but not full (for example expenditures),"Some are recorded separately, some together",,12,230400,Normal,Normal,Normal,Normal,High,High,Normal,Normal,Normal,Normal,Normal,Normal,,10 or more years ago,Unemployed,Yes,Yes,Previous and/or present wage employment,15000,No,,,,,,,,,,,,,Yes,No,No,Yes,No,No,,Yes,6000,20000,0,No,Yes,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,0,0,0,0,0,7200,0,,0,0,0,1200,0,100,0,0,0,0,0,0,180,6000,0,0,0,9000,10000,Save it in the bank,No,,Yes,Passenger transport with combis/mini-buses,,The business does not meet registration requirements,,"Yes, from bank","Yes, from bank","Yes, from a bank",No,No,"Yes, from bank",No,No,A bank branch / personal banking,Yes,No,Secondary not completed,"Transport, storage and communication",7,2,40201,348.800200578
472101860000007301,02,1,Free State,Female,36,African/Black,Never married,Higher diploma,No,No,No,,,,,,,,,,Own account-worker (without employees),Building installation,Yes,,,,,,From a taxi rank / bus station / train station,Temporary,Yes,No,No,No,No,No,No,Yes,No,No,1800,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,Some accounts but not full (for example expenditures),"No, they are all recorded together",,12,62580,Normal,Normal,High,High,Low,High,High,Normal,Normal,High,High,Low,,3 or more but less than 5 years ago,Unemployed,Yes,No,,,Yes,No,Yes,No,No,No,No,No,No,No,1500,No,,No,,,,,No,,Yes,980,13700,0,No,No,Yes,No,No,No,No,No,,Other,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,0,0,0,1200,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,5000,8000,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),A bank branch / personal banking,Yes,No,Tertiary,Construction,7,2,40201,302.494582671
